TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Partial
1565,12.56723749,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,1025,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
882,11.6307085,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.076342,1026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,12.02873863,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1027,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,12.58819065,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1028,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
768,11.56171563,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1029,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.6784399,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1030,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,11.98292909,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,1031,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,12.19095901,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1032,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,12.64432758,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,1033,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1654,12.34583459,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1034,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,11.69316152,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.234562,1035,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.33857208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,12.66191396,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1037,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,12.56723749,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1038,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,11.48246626,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1039,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11.28978191,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1040,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,11.9511804,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,12.06104687,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1042,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,12.18586994,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,1043,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,12.47716791,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1044,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,12.53537639,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1045,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.84653647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,13.22956799,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.540741,1047,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
990,11.88448902,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1048,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.65268741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.34922937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1302,12.08099117,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1051,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1316,12.2067774,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1052,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
816,12.01370075,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1053,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,11.88103479,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.069818,1054,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,12.44901882,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1055,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,12.10071213,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1056,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1364,12.13269518,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1057,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,12.42118403,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,12.72188581,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1059,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,12.30138283,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,1060,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,12.27139211,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1061,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.30220443,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1062,560,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
662,11.40756495,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1063,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,11.6127708,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1064,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,11.94470788,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.000781,1065,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,12.70076889,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1066,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,12.08953883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1067,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,12.03112384,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,1068,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,11.92768062,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1069,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1070,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1071,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,11.94470788,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1072,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,11.42409425,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.186034,1073,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,11.9797992,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1074,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,12.17561344,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1075,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,12.29910751,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1076,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
796,12.04355372,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.095467,1077,500,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,11.84078933,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,1078,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,11.95697006,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1079,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,11.74403719,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1080,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,11.88448902,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1081,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1040,11.79810441,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1082,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,12.16525065,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1083,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,11.98292909,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1084,700,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,12.14153412,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1085,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.89818787,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1086,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,11.33260191,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1087,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,12.43718437,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,1088,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,11.8313792,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1089,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,12.19095901,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1090,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.43927892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,11.98292909,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,1092,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,11.82407989,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1093,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.8913619,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.087478,1094,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.76756768,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1095,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,12.08069081,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1096,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,11.75194237,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1097,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,12.04355372,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1098,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.75978554,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1099,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,11.96400108,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1100,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
290,11.00209984,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.191123,1101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,11.69107165,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1102,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1103,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,11.9797992,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,1104,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11.57119437,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,12.69158046,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1106,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,12.10015642,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1107,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,12.52352588,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.542187,1108,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
924,12.10625231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1109,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1836,12.54254488,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.601852,1110,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,12.14419724,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1111,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,12.23076526,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1112,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,11.7745202,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1113,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,11.80931948,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1114,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,11.66992921,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1115,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,12.66980666,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,1116,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
408,12.12323437,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1117,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.77528973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1118,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,1119,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,11.80335376,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1120,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,11.681824,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1121,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,12.26857785,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,1122,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
672,11.62625415,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1123,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
698,11.6784399,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,1124,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,12.00701176,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1125,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,11.65268741,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1126,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1127,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,12.46458334,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1128,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,12.27839331,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1129,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.8493977,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1130,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1131,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,11.44571672,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.259072,1132,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1008,11.67419361,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,1133,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,12.3863087,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1134,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,12.03765399,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1135,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,11.53272809,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1136,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,11.68687877,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1137,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
780,11.45105006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1138,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,12.18586994,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,1139,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,11.87756858,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,11.84222921,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,1141,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
780,12.19349386,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1142,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,12.95953852,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1143,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1006,11.28978191,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.03895,1144,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.28978191,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,1145,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,11.91170158,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1146,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1298,12.10071213,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1147,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,12.06968002,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1148,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,11.66907415,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1149,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,11.87059991,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1150,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,11.72803684,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1151,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,11.91772368,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1152,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,12.34583459,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1153,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
816,11.69940503,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.050058,1154,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,12.21503239,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.034124,1155,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,12.29225034,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,1156,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,12.10015642,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,1157,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,12.34583459,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1158,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,12.36788533,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1159,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
901,12.1281111,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1160,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,11.8913619,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1161,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,12.31940133,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1162,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.76756768,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.203888,1163,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,11.59872694,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1360,12.17561344,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,1165,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,12.35952308,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1166,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1694,12.41044104,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1167,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,12.06104687,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1168,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,12.36734079,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1169,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,13.34550693,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1170,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
