TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition
715,11.56076279,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,1363,No Feature,0,6,WD,Normal
616,11.96356787,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1364,No Feature,0,3,New,Partial
600,11.87862358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1365,No Feature,0,4,WD,Abnorml
814,12.28303369,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1366,No Feature,0,1,WD,Normal
873,12.17044547,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1367,No Feature,0,6,WD,Abnorml
757,11.75194237,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1368,No Feature,0,7,WD,Normal
848,11.87756858,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1369,No Feature,0,6,WD,Normal
1657,12.35449265,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.184649,1370,No Feature,0,5,WD,Normal
840,11.56171563,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1371,No Feature,0,10,WD,Normal
992,12.01672647,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,1372,No Feature,0,10,WD,Normal
1108,12.52197768,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1373,No Feature,0,6,WD,Normal
2633,13.0530133,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1374,No Feature,0,3,WD,Normal
1026,12.4292162,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1375,No Feature,0,7,WD,Normal
1571,12.38421883,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.280552,1376,No Feature,0,12,New,Partial
768,11.41861479,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.25624,1377,No Feature,0,4,WD,Normal
984,11.66992921,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1378,No Feature,0,7,WD,Normal
483,11.32659589,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.188291,1379,No Feature,0,6,WD,Normal
384,12.02873863,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1380,No Feature,0,5,WD,Normal
864,10.97678203,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.197779,1381,No Feature,0,6,WD,Normal
1205,12.3779229,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.000781,1382,No Feature,0,5,WD,Normal
596,11.96400108,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.10733,1383,No Feature,0,10,WD,Normal
816,11.62625415,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1384,No Feature,0,8,WD,Normal
560,11.56171563,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,1385,No Feature,0,10,WD,Normal
796,11.74006104,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1386,No Feature,0,5,WD,Normal
1392,12.4292162,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,1387,TenC,2000,7,WD,Normal
714,11.82041016,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1388,No Feature,0,8,CWD,Family
1746,12.84132585,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1389,No Feature,0,10,WD,Normal
735,11.7829526,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.03302,1390,No Feature,0,3,WD,Normal
1525,12.36734079,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1391,No Feature,0,9,WD,Normal
1584,11.72803684,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1392,No Feature,0,4,WD,Normal
864,11.71993963,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,1393,No Feature,0,12,WD,Normal
482,12.00150548,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,1394,No Feature,0,4,WD,Normal
1356,12.41543365,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1395,No Feature,0,10,New,Partial
1094,12.54686767,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.357703,1396,No Feature,0,2,WD,Normal
747,11.98292909,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,1397,No Feature,0,6,WD,Normal
939,11.8313792,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,1398,No Feature,0,5,WD,Normal
1208,11.83500896,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1399,No Feature,0,5,WD,Normal
976,11.83101549,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1400,No Feature,0,10,WD,Normal
862,11.69524702,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1401,No Feature,0,7,WD,Normal
839,12.17044547,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1402,No Feature,0,4,WD,Normal
1286,12.17498953,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.273521,1403,No Feature,0,7,New,Partial
1485,12.55292652,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1404,No Feature,0,8,WD,Normal
672,11.56171563,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1405,No Feature,0,1,WD,Family
1594,12.52452638,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1406,No Feature,0,1,WD,Normal
768,11.79810441,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1407,No Feature,0,3,WD,Normal
833,11.62625415,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1408,No Feature,0,3,WD,Normal
622,11.74006104,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,1409,No Feature,0,6,WD,Normal
791,12.27839331,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1410,No Feature,0,11,WD,Normal
944,12.34583459,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1411,No Feature,0,6,WD,Normal
856,11.8493977,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1412,No Feature,0,9,WD,Normal
0,11.40756495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,No Feature,0,6,WD,Normal
1844,12.45683136,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,1414,No Feature,0,9,COD,Abnorml
833,12.24047407,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1415,No Feature,0,6,WD,Normal
1386,12.07767093,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1416,No Feature,0,5,WD,Normal
777,11.71586631,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1417,No Feature,0,4,WD,Normal
1284,12.7367009,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1418,No Feature,0,5,WD,Normal
1144,11.72803684,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1419,No Feature,0,8,COD,Normal
1844,12.31492705,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.076474,1420,No Feature,0,12,WD,Normal
708,12.10015642,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1421,No Feature,0,5,WD,Normal
1069,11.75587164,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1422,No Feature,0,7,WD,Normal
848,11.82407989,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1423,No Feature,0,3,WD,Normal
697,12.52441728,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1424,No Feature,0,8,WD,Alloca
1024,11.87756858,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1425,No Feature,0,6,WD,Normal
1252,11.86358234,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1426,No Feature,0,10,WD,Normal
1223,12.5098741,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1427,No Feature,0,8,WD,Normal
913,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1428,No Feature,0,4,WD,Normal
788,11.68687877,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1429,No Feature,0,2,WD,Abnorml
1440,12.11669483,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.203888,1430,No Feature,0,4,WD,Normal
732,12.16597955,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.273521,1431,No Feature,0,7,WD,Normal
958,11.87583096,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.188605,1432,No Feature,0,10,WD,Normal
656,11.0744205,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1433,No Feature,0,8,WD,Normal
936,12.13618652,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.202297,1434,No Feature,0,5,WD,Normal
1126,11.98292909,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1435,No Feature,0,5,WD,Normal
1319,12.06681058,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,1436,No Feature,0,7,COD,Abnorml
864,11.69940503,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1437,No Feature,0,5,WD,Normal
1932,12.88567095,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1438,No Feature,0,11,New,Partial
912,11.91638857,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1439,No Feature,0,4,WD,Normal
539,12.19095901,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.03895,1440,No Feature,0,11,WD,Normal
588,12.16002871,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,1441,No Feature,0,9,WD,Normal
848,11.91371298,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1442,No Feature,0,5,WD,Normal
1017,12.64432758,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1443,No Feature,0,4,WD,Normal
952,11.70354582,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1444,No Feature,0,5,WD,Normal
1422,12.09848743,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1445,No Feature,0,11,WD,Normal
814,11.76756768,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.004743,1446,No Feature,0,5,WD,Normal
1188,11.9697172,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1447,No Feature,0,4,WD,Normal
1220,12.3883942,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1448,No Feature,0,12,WD,Normal
560,11.62625415,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,1449,No Feature,0,5,WD,Normal
630,11.42954386,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1450,No Feature,0,8,WD,Abnorml
896,11.82041016,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1451,No Feature,0,9,WD,Normal
1573,12.56755103,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1452,No Feature,0,5,New,Partial
547,11.88448902,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1453,No Feature,0,5,WD,Normal
1140,11.34450681,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1454,No Feature,0,7,WD,Abnorml
1221,12.1281111,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1455,No Feature,0,10,WD,Normal
953,12.07254125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1456,No Feature,0,8,WD,Normal
1542,12.25486281,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1457,No Feature,0,2,WD,Normal
1152,12.49312952,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.116101,1458,Shed,2500,5,WD,Normal
1078,11.86446223,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.087478,1459,No Feature,0,4,WD,Normal
1256,11.90158345,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1460,No Feature,0,6,WD,Normal
