Id,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,YearBuilt,RoofMatl,Exterior1st,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SaleType,SaleCondition,LogSalePrice
1034,2,8125,3,4,5,0,0,7,5,103,0,2,2,1,1,2,4,1,2,1654,0,1,1654,3,0,3,2,6,6,0,0,3,0,136,0,0,0,0,8,0,12.345834587905333
1035,2,6305,3,4,6,0,0,5,6,41,0,2,3,1,1,2,0,1,6,920,0,1,954,1,0,2,1,5,6,1,2,1,0,0,0,0,0,0,8,0,11.693161515273161
1036,2,11500,0,1,7,0,0,4,3,58,0,2,3,1,2,1,2,2,4,0,0,0,845,1,0,3,3,5,6,0,2,1,186,0,0,0,0,0,8,0,11.33857207782545
1037,2,12898,0,4,23,0,0,9,5,108,0,2,2,1,1,0,4,0,2,1620,0,1,1620,3,0,2,0,6,6,1,0,3,228,0,0,0,0,0,8,0,12.661913960963405
1038,2,9240,3,4,5,0,0,8,5,102,0,2,2,1,1,2,4,1,6,1055,0,1,2263,2,1,3,2,7,6,1,2,2,0,45,0,0,189,0,8,0,12.567237494741757
1039,1,1533,3,4,10,0,1,4,6,71,0,2,3,1,1,2,4,1,6,546,1,1,1344,1,1,3,3,6,6,1,1,0,0,0,0,0,0,0,8,0,11.48246625748552
1040,1,1477,3,4,10,0,1,4,4,71,0,2,3,1,1,2,4,1,2,630,1,1,630,2,0,1,3,3,6,0,0,1,0,0,0,0,0,0,8,0,11.289781913656018
1041,2,13125,3,0,19,0,0,5,4,58,0,2,3,1,1,2,4,1,5,1134,0,1,1803,3,0,3,3,8,0,1,0,2,0,0,0,0,0,0,8,0,11.951180395901384
1042,2,9130,3,4,14,1,0,6,6,67,0,2,3,1,1,2,4,1,2,800,1,1,1632,1,2,4,2,7,6,0,0,2,0,40,0,0,0,0,8,0,12.061046873479915
1043,2,5381,0,4,16,0,1,6,5,106,0,2,2,1,1,2,4,1,0,1306,0,1,1306,3,0,1,2,5,6,1,0,2,170,63,0,0,0,0,8,0,12.185869938212655
1044,2,11839,3,4,20,0,0,7,5,91,0,2,3,1,1,2,4,1,2,1475,0,1,2329,3,1,4,2,10,6,1,0,2,192,121,0,0,0,0,8,0,12.477167914377556
1045,2,9600,3,4,14,1,0,8,5,82,1,1,2,1,1,2,4,1,0,2524,1,1,2524,3,1,4,2,9,6,1,0,2,474,120,0,0,0,0,8,0,12.535376392672774
1046,2,13680,0,1,7,0,0,3,5,56,0,1,3,1,2,1,2,2,4,0,0,1,1733,2,0,4,3,8,3,1,0,2,0,0,0,0,0,0,8,0,11.84653646931041
1047,2,16056,0,4,22,0,0,9,5,106,0,2,2,1,1,0,4,1,2,1992,0,1,2868,3,1,4,0,11,6,1,2,3,214,108,0,0,0,0,6,1,13.229567991666638
1048,2,9245,1,4,5,0,0,5,5,95,0,2,3,1,1,2,4,1,2,990,0,1,990,1,1,3,3,5,6,0,2,2,0,0,0,0,0,0,8,0,11.884489021402711
1049,2,21750,3,4,11,0,0,5,4,61,0,2,3,0,2,1,2,2,4,0,1,1,1771,1,0,3,3,9,2,1,0,2,0,0,0,0,0,0,8,0,11.652687407345388
1050,2,11100,3,4,7,0,0,4,6,47,0,2,3,1,1,1,2,2,4,0,0,1,930,1,0,2,2,6,6,0,2,1,0,0,0,0,0,0,8,1,11.349229372299439
1051,2,8993,0,4,8,0,0,7,5,108,0,2,2,1,1,2,4,1,6,1302,0,1,1302,2,0,3,2,6,6,0,0,2,0,22,0,0,0,0,6,1,12.080991165908294
1052,2,11175,0,0,5,0,0,7,5,108,0,2,2,1,1,2,4,1,6,1316,0,1,1316,2,0,3,2,6,6,1,0,2,0,20,0,0,0,0,6,1,12.206777397134413
1053,2,9500,3,0,12,1,0,6,6,65,0,2,3,1,1,2,4,1,5,816,1,1,1977,1,2,4,3,9,6,1,0,2,0,52,0,0,0,0,8,0,12.013700752882718
1054,2,8562,3,4,7,0,0,5,6,58,0,2,3,1,1,2,4,1,5,1216,0,1,1526,1,0,4,3,7,3,1,2,1,116,78,0,0,0,0,8,0,11.881034786534624
1055,2,11367,3,0,5,0,0,8,5,103,0,2,2,1,1,2,4,1,2,1065,0,1,1989,3,1,3,2,7,6,1,0,2,199,60,0,0,0,0,8,0,12.449018824140563
1056,2,11361,3,4,14,0,0,6,5,77,0,2,3,1,1,2,4,1,0,1193,1,1,1523,2,1,3,3,7,6,1,0,2,0,0,0,0,189,0,0,1,12.100712129872347
1057,2,7052,0,4,16,0,1,7,5,106,0,2,2,1,1,2,4,1,2,1364,0,1,1364,3,0,2,2,6,6,1,0,2,192,36,0,0,0,0,8,0,12.132695175725399
1058,2,29959,1,2,15,0,0,7,6,95,0,2,2,1,1,2,4,1,2,973,0,1,1850,2,1,3,2,7,6,1,2,2,168,98,0,0,0,0,8,0,12.421184025147118
1059,2,11308,0,4,16,0,0,9,5,109,0,2,0,1,1,0,4,1,2,1104,0,1,2184,3,1,3,0,10,6,1,0,3,0,102,0,0,0,0,8,0,12.721885810807203
1060,2,11275,0,0,6,0,0,6,6,36,0,2,3,1,1,2,4,1,5,854,1,1,1991,1,1,3,3,7,6,1,2,2,0,0,19,0,0,0,8,0,12.301382825334498
1061,2,4920,3,4,22,0,1,8,5,102,0,2,2,1,1,2,4,1,2,1338,0,1,1338,3,0,2,2,6,6,0,0,2,0,0,170,0,0,0,8,0,12.271392111650817
1062,0,18000,3,4,9,0,0,3,4,38,0,2,1,1,1,2,4,1,6,894,1,1,894,1,0,2,3,6,6,0,2,3,0,20,0,0,0,560,3,0,11.302204433654575
1063,1,13600,3,4,17,0,1,5,5,9,0,2,3,1,0,2,4,1,6,662,1,0,2337,2,0,5,3,10,3,0,2,2,0,57,0,0,0,0,8,0,11.407564949312402
1064,1,6000,3,4,17,1,0,6,6,29,0,2,3,1,0,2,4,1,1,1103,1,1,1103,1,0,2,2,5,6,1,2,2,166,120,0,0,0,0,8,0,11.612770799939945
1065,2,11000,0,1,12,0,0,5,6,67,0,2,3,1,1,2,4,1,1,1154,0,1,1154,1,1,3,3,6,6,1,0,2,0,58,0,0,0,0,8,0,11.944707881395766
1066,2,14000,3,4,4,0,0,7,5,97,0,2,2,1,1,0,4,0,2,1306,0,1,2260,3,1,3,2,7,6,0,0,2,296,44,0,0,0,0,8,0,12.70076888736628
1067,2,7837,0,4,8,0,0,6,6,94,0,2,2,1,1,2,4,1,6,799,1,1,1571,2,1,3,3,7,6,1,0,2,0,40,0,0,0,0,8,0,12.089538829274222
1068,2,9760,3,4,12,0,0,6,6,65,0,2,3,1,1,2,4,0,2,780,1,1,1611,2,1,4,3,7,6,0,0,2,328,128,0,0,189,0,8,0,12.031123843065632
1069,1,3964,3,4,10,0,1,6,4,74,0,2,3,1,1,2,4,1,0,942,1,1,2521,3,1,5,3,10,0,1,0,2,728,20,0,0,0,0,8,0,11.927680619985486
1070,2,9600,3,4,12,0,0,5,6,50,0,2,3,1,1,2,4,1,0,845,1,1,893,1,1,2,2,4,6,0,2,2,0,0,0,0,0,0,8,0,11.813030057420567
1071,2,10152,3,4,12,0,0,5,5,57,0,2,3,1,1,2,4,1,1,1048,1,1,1048,2,0,3,3,6,6,0,0,1,0,20,0,0,192,0,8,0,11.813030057420567
1072,2,11700,3,4,14,2,0,6,6,69,0,2,3,1,1,2,4,1,5,727,0,1,1556,1,1,4,3,8,6,0,0,2,0,0,0,0,0,0,8,0,11.944707881395766
1073,2,7585,3,4,7,1,0,5,3,49,0,2,3,1,1,2,0,1,6,810,1,1,1456,2,1,4,3,7,6,1,2,1,0,0,0,0,0,0,8,0,11.424094251263613
1074,2,7950,0,0,7,0,0,6,6,78,0,2,3,1,1,2,4,1,1,690,1,1,1426,1,1,3,3,6,6,0,0,2,252,0,0,0,0,0,8,0,11.979799201207037
1075,2,8556,3,4,5,0,0,7,5,107,0,2,2,1,1,2,4,1,6,1240,0,1,1240,2,0,2,2,5,6,0,0,3,140,93,0,0,0,0,8,0,12.175613438045465
1076,2,13125,3,4,6,0,0,7,6,43,0,2,3,1,1,2,4,1,1,800,1,1,1740,1,1,3,3,6,6,2,0,1,0,0,0,0,0,0,1,0,12.299107511497363
1077,2,10800,3,4,17,0,0,5,6,39,0,2,3,1,1,2,4,1,0,796,1,1,1466,2,1,3,2,7,2,1,0,2,436,21,0,0,0,500,8,0,12.043553716032399
1078,2,15870,0,0,12,0,0,5,5,70,0,2,3,1,1,2,4,1,1,1096,0,1,1096,2,0,3,3,6,6,0,0,1,240,32,0,0,0,0,8,1,11.840789327054841
1079,1,4435,3,4,5,0,1,6,5,105,0,2,2,1,1,2,4,1,2,848,0,1,848,2,0,1,2,3,6,1,0,2,140,0,0,0,0,0,8,0,11.956970055045868
1080,2,8775,3,4,5,0,0,5,5,95,0,2,3,1,1,2,4,1,2,990,1,1,990,1,0,3,3,5,6,0,0,1,0,64,0,0,0,0,8,0,11.744037185933616
1081,2,11040,3,4,14,0,0,6,6,72,0,2,2,1,1,2,4,1,0,1258,0,1,1258,2,1,3,2,5,6,0,0,2,55,0,0,216,0,0,0,1,11.884489021402711
1082,2,7500,3,0,19,1,0,5,5,64,0,2,3,1,1,2,4,1,0,1040,1,1,1040,2,1,3,3,5,6,0,0,1,0,0,220,0,0,0,8,0,11.79810440720389
1083,2,8749,3,4,5,0,0,7,5,103,0,2,2,1,1,2,4,1,6,1459,0,1,1459,2,0,3,2,6,6,1,0,2,192,39,0,0,0,0,8,0,12.165250651009918
1084,2,8800,3,4,12,0,0,6,6,65,0,2,3,1,1,2,4,1,1,1251,1,1,1251,2,0,3,3,6,6,2,0,1,0,116,0,0,0,700,8,0,11.982929094215963
1085,2,13031,1,0,8,0,0,6,5,96,0,2,3,1,1,2,4,1,0,691,1,1,1498,2,1,3,3,6,6,1,0,2,315,44,0,0,0,0,8,0,12.141534124392603
1086,2,9069,3,4,20,0,0,6,6,93,0,2,3,1,1,2,4,1,2,936,0,1,996,2,0,2,2,5,6,0,0,2,120,0,0,0,0,0,8,0,11.898187865760873
1087,1,1974,3,4,10,0,1,4,5,74,0,2,3,1,1,2,4,1,1,546,1,1,1092,1,1,3,3,6,6,0,0,1,120,96,0,0,0,0,8,0,11.332601910838946
1088,1,10574,3,4,21,0,0,8,5,106,0,2,2,1,1,2,4,1,6,1082,0,1,1953,2,1,3,2,9,6,1,0,3,160,50,0,0,0,0,8,0,12.437184366493561
1089,1,2522,3,4,7,0,1,7,5,105,0,2,2,1,1,2,4,1,6,970,0,1,1709,2,0,3,2,7,0,0,2,2,0,40,0,0,0,0,8,0,11.831379196088763
1090,1,3316,0,4,21,0,1,8,5,106,0,2,2,1,1,2,4,1,2,1247,0,1,1247,2,1,1,2,4,6,1,0,2,0,84,0,0,0,0,8,0,12.190959007720126
1091,2,8544,3,0,12,0,1,3,4,51,0,1,3,1,2,1,2,2,4,0,1,0,1040,2,0,2,3,6,6,0,2,2,0,0,0,0,0,0,8,0,11.439278924801929
1092,1,2160,3,4,21,0,1,7,5,100,0,2,2,1,1,2,4,1,1,600,0,1,1252,3,1,2,2,4,6,0,2,2,0,48,0,0,0,0,8,0,11.982929094215963
1093,2,8400,3,4,18,0,0,6,5,29,0,2,3,1,1,2,4,1,5,1181,1,1,1694,2,0,4,3,7,6,1,2,2,342,0,128,0,0,0,8,0,11.824079893607152
1094,2,9230,3,0,12,1,0,5,6,66,0,2,3,1,1,2,4,1,2,864,1,1,1200,2,1,1,2,6,6,0,2,2,0,64,0,0,0,0,8,0,11.891361900690473
1095,2,5868,3,4,12,0,0,5,6,57,0,2,3,1,1,2,4,1,1,936,0,1,936,2,0,2,3,4,6,0,0,1,0,0,80,0,160,0,8,0,11.76756768334381
1096,2,9317,0,4,5,0,0,6,5,107,0,2,2,1,1,2,4,1,2,1314,1,1,1314,2,0,3,2,6,6,1,0,2,0,22,0,0,0,0,8,0,12.08069081199846
1097,1,6882,3,4,9,0,0,6,6,18,0,2,3,1,1,2,4,1,6,684,1,1,1355,1,1,3,2,7,6,0,1,0,136,0,115,0,0,0,8,0,11.751942365440728
1098,2,3696,3,4,22,0,1,8,5,87,0,2,2,1,1,2,4,1,6,1074,0,1,1088,1,1,2,2,5,6,0,0,2,0,74,137,0,0,0,8,0,12.043553716032399
1099,1,6000,3,4,3,0,0,4,6,39,0,2,3,1,0,2,4,1,1,672,1,1,1324,1,0,3,3,6,6,0,2,1,0,0,0,0,0,0,8,0,11.759785542901755
1100,2,11880,0,4,14,2,0,7,5,79,0,2,3,1,1,2,4,1,0,1271,1,1,1601,2,0,3,3,7,6,1,0,2,0,0,0,0,0,0,0,1,11.964001084330445
1101,2,8400,3,4,18,0,0,2,5,24,0,2,3,1,1,2,0,1,5,290,1,0,438,1,0,1,1,3,6,0,2,1,0,0,0,0,0,0,8,0,11.002099841204238
1102,2,9758,0,4,12,0,0,5,5,72,0,2,3,1,1,2,4,1,1,950,1,1,950,1,0,3,3,5,6,0,2,1,0,0,0,0,0,0,8,0,11.691071650353702
1103,2,7000,3,4,12,0,0,5,6,61,0,2,3,1,1,2,4,1,5,1010,0,1,1134,1,0,2,3,6,6,0,0,1,0,16,0,0,0,0,8,1,11.813030057420567
1104,2,8910,3,0,12,0,0,6,6,60,0,1,3,1,1,2,4,1,0,655,0,1,1194,1,1,3,3,6,6,1,2,2,0,0,192,0,0,0,8,0,11.979799201207037
1105,1,2016,3,4,2,0,1,5,5,71,0,2,3,1,1,2,4,1,6,630,1,1,1302,2,1,3,3,6,6,0,2,2,0,0,0,0,0,0,8,0,11.571194373094205
1106,2,12256,0,0,15,0,0,8,5,95,0,2,2,1,1,0,4,1,2,1463,0,1,2622,3,1,3,2,9,6,2,0,2,186,32,0,0,0,0,8,0,12.691580461311874
1107,2,10357,0,0,20,1,0,7,5,91,0,2,2,1,1,2,4,1,2,910,1,1,1442,3,0,3,2,6,6,1,0,2,0,244,0,0,0,0,8,0,12.100156419938624
1108,2,23257,2,1,8,0,0,7,5,107,0,2,2,1,1,0,1,1,6,868,0,1,2021,2,1,3,2,9,6,1,2,2,0,100,0,0,0,0,6,1,12.523525876315125
1109,2,8063,3,4,8,0,0,6,5,101,0,2,3,1,1,2,4,1,6,924,0,1,1690,2,1,3,3,7,6,1,0,2,100,48,0,0,0,0,8,1,12.106252310247962
1110,2,11362,0,4,16,0,0,8,5,105,0,2,2,1,1,0,4,1,2,1836,0,1,1836,3,0,3,2,7,6,1,0,3,125,185,0,0,0,0,8,0,12.542544882151386
1111,2,8000,3,4,8,0,0,6,5,96,0,2,3,1,1,2,4,1,2,773,1,1,1658,3,1,3,3,8,6,1,0,2,224,84,0,0,0,0,8,0,12.144197241812087
1112,2,10480,3,4,14,0,0,7,6,77,0,2,3,1,1,2,4,1,0,803,1,1,1964,2,1,4,3,8,6,1,0,2,0,69,0,0,0,0,8,0,12.230765258120545
1113,2,7100,0,0,12,0,0,5,6,58,0,2,3,1,1,2,4,1,2,816,1,1,816,2,0,2,3,5,6,0,2,1,0,0,0,0,0,0,8,0,11.77452020265869
1114,2,8923,3,4,12,0,0,5,6,54,0,2,3,1,1,2,4,1,1,1008,1,1,1008,2,0,2,2,6,6,0,0,1,0,18,0,0,0,0,8,0,11.809319478024031
1115,2,5400,3,4,17,0,0,5,6,55,0,2,3,1,1,2,4,1,5,833,0,1,833,1,0,2,2,4,6,0,2,1,0,0,0,0,0,0,8,0,11.669929213779893
1116,2,12085,3,4,16,0,0,8,5,108,0,2,2,1,1,0,4,1,2,1734,0,1,1734,3,0,3,0,7,6,1,0,3,0,0,0,0,0,0,6,1,12.669806661762314
1117,2,7750,3,4,8,0,0,8,5,103,0,2,2,1,1,2,4,1,2,408,0,1,1419,3,1,3,2,7,6,1,2,2,120,0,0,0,0,0,8,0,12.123234367221169
1118,2,9764,0,2,19,1,0,5,6,68,0,2,3,1,1,2,4,1,1,894,0,1,894,2,0,3,2,5,6,0,0,2,0,0,0,0,0,0,8,0,11.77528972943772
1119,2,13825,3,4,19,0,0,5,6,59,0,2,3,1,1,2,4,1,6,533,1,1,1601,1,1,3,3,6,3,0,2,1,280,34,0,0,0,0,8,0,11.84939770159144
1120,2,7560,3,4,12,0,0,5,5,60,0,1,3,1,1,2,4,1,3,1040,1,1,1040,1,0,3,3,6,6,0,0,1,140,0,252,0,0,0,8,0,11.803353763090035
1121,1,8263,3,4,9,0,0,6,5,24,0,1,3,1,0,2,4,1,6,1012,1,1,1012,1,0,2,3,6,6,1,2,1,0,22,112,0,0,0,8,0,11.681824001432043
1122,2,10084,3,4,5,0,0,7,5,106,0,2,2,1,1,2,4,1,2,1552,0,1,1552,2,0,3,2,7,6,0,0,3,144,20,0,0,0,0,6,1,12.26857785088157
1123,2,8926,0,0,7,0,0,4,3,57,0,0,3,1,1,2,4,1,6,672,0,1,960,1,0,3,3,5,6,0,2,1,64,0,0,0,160,0,0,1,11.626254150277232
1124,2,9405,3,4,7,0,0,5,5,48,0,2,3,1,1,2,4,1,6,698,0,1,698,1,1,2,3,4,6,0,1,0,0,200,0,0,0,0,8,0,11.678439903447801
1125,2,9125,0,4,8,0,0,7,5,93,0,2,3,1,1,2,4,1,6,384,1,1,1482,2,1,3,2,7,6,1,0,2,100,25,0,0,0,0,8,0,12.00701176473192
1126,2,10434,3,4,12,0,0,4,5,56,0,2,3,1,1,2,4,1,6,1005,1,1,1005,1,0,2,1,5,6,1,2,2,0,0,0,0,0,0,8,0,11.652687407345388
1127,2,3684,3,4,0,0,1,7,5,108,0,2,2,1,1,2,4,1,6,1373,0,1,1555,2,0,2,2,7,6,1,0,3,143,20,0,0,0,0,8,0,12.066810578196666
1128,2,14572,2,0,8,0,0,7,5,105,0,2,2,1,1,2,4,1,2,1530,0,1,1530,3,0,3,2,7,6,1,0,3,144,36,0,0,0,0,8,1,12.464583340681674
1129,2,11796,0,4,8,0,0,7,5,105,0,2,2,1,1,2,4,1,6,847,0,1,1959,2,1,4,2,8,6,1,2,2,100,48,0,0,0,0,8,0,12.2783933071098
1130,1,7200,3,4,17,0,1,5,5,81,0,2,3,1,1,2,4,0,2,936,1,1,936,2,0,2,3,4,6,0,2,2,49,0,0,0,0,0,8,0,11.84939770159144
1131,2,7804,3,4,18,0,0,4,3,32,0,2,3,1,0,2,4,1,1,1122,1,1,1981,3,0,4,2,7,3,2,2,2,431,44,0,0,0,0,8,0,11.813030057420567
1132,2,10712,3,4,11,0,0,5,5,92,0,2,3,1,1,2,4,1,1,974,1,1,974,1,0,3,3,5,6,0,1,0,0,28,0,0,0,0,7,1,11.44571671527678
1133,1,9900,3,4,17,0,0,6,4,2,0,2,3,1,0,2,4,1,6,1008,1,1,2210,2,0,5,1,8,6,0,2,1,0,48,0,0,0,0,8,0,11.67419361256635
1134,2,9828,0,4,20,0,0,8,5,96,0,2,2,1,1,2,4,1,2,1128,0,1,2020,2,1,3,2,8,6,1,0,2,0,155,0,0,0,0,8,0,12.386308695833106
1135,2,8773,0,4,8,0,0,6,5,98,0,2,3,1,1,2,4,1,6,916,1,1,1600,2,1,3,3,7,6,1,0,2,100,38,0,0,0,0,8,0,12.037653993905211
1136,1,6180,3,0,3,0,0,6,5,30,0,2,3,1,0,2,4,1,6,960,1,0,986,1,0,2,3,5,6,1,2,1,0,128,0,0,0,0,8,0,11.532728092266408
1137,2,9600,3,4,12,0,0,6,5,51,0,2,3,1,1,2,4,1,1,1032,1,1,1252,1,0,3,3,6,6,0,0,1,0,0,96,0,0,0,8,1,11.686878772093667
1138,2,6342,3,4,19,1,0,5,6,1,0,2,3,1,1,2,4,1,6,780,1,0,1020,1,0,2,3,6,6,0,1,0,0,0,176,0,0,0,8,0,11.451050061252142
1139,2,9819,0,4,11,0,0,6,5,78,0,2,3,1,1,2,4,0,0,1567,1,1,1567,3,0,2,2,5,6,2,0,2,264,32,0,0,0,0,8,0,12.185869938212655
1140,2,8731,0,4,3,0,0,5,5,24,0,2,3,0,0,2,4,1,1,915,1,1,1167,1,0,3,3,6,0,1,2,2,0,0,216,0,126,0,8,0,11.877568578558138
1141,2,7350,3,0,12,0,0,5,6,52,0,2,3,1,1,2,4,1,0,952,1,1,952,2,0,2,3,4,6,0,2,2,0,0,0,0,0,0,0,1,11.842229212112828
1142,2,10304,0,1,14,1,0,5,6,77,0,2,3,1,1,2,4,1,0,780,0,1,1868,3,1,4,2,9,6,1,0,2,448,96,0,0,0,0,8,0,12.193493863323313
1143,2,9965,3,4,5,0,0,8,5,107,0,2,2,1,1,0,4,0,2,1466,0,1,2828,4,0,4,2,11,6,1,2,3,125,144,0,0,0,0,6,1,12.959538518762063
1144,2,9000,3,4,19,0,0,5,3,60,0,2,3,1,1,2,4,1,2,1006,1,1,1006,1,0,3,3,5,6,0,1,0,0,24,0,0,0,0,8,0,11.289781913656018
1145,2,12180,3,4,7,0,1,4,4,44,0,2,3,0,0,2,4,1,1,672,1,0,924,2,0,2,1,5,6,0,2,1,0,0,0,0,0,0,8,0,11.289781913656018
1146,1,6240,3,4,3,0,0,5,6,32,0,2,3,1,0,2,4,1,6,1042,0,1,1576,1,0,3,3,8,6,1,2,1,0,0,0,0,0,0,8,1,11.911701584927597
1147,2,11200,3,4,20,0,0,6,5,86,0,2,2,1,1,2,4,1,2,1298,1,1,1298,3,0,3,2,5,6,1,0,2,165,26,0,0,0,0,8,0,12.100712129872347
1148,2,12000,3,4,6,0,0,7,6,44,0,2,3,1,1,2,4,1,5,704,0,1,1564,1,1,3,1,7,6,1,0,1,0,0,0,0,0,0,8,0,12.069680020624618
1149,1,5700,3,4,17,0,0,7,6,30,0,2,3,1,1,2,4,1,6,572,1,1,1111,1,0,2,3,5,6,1,2,1,0,0,176,0,0,0,8,0,11.66907414746016
1150,1,9000,3,4,17,1,0,7,5,24,0,2,3,1,1,2,4,1,0,650,0,1,1482,1,1,3,3,7,6,0,2,2,0,0,0,0,0,0,8,0,11.870599909242044
1151,2,8280,0,4,12,0,0,6,5,51,0,1,3,1,1,2,4,1,6,932,0,1,932,1,0,2,2,4,6,1,0,1,0,0,214,0,0,0,8,0,11.728036844587175
1152,2,17755,3,4,7,0,0,5,4,60,0,2,3,1,1,2,4,1,1,1466,1,1,1466,1,1,3,1,6,6,2,0,2,0,140,0,0,100,0,8,0,11.917723684090689
1153,2,14115,0,4,6,0,0,6,6,57,0,2,3,1,1,2,4,1,0,1073,0,1,1811,1,0,2,0,6,6,1,0,2,0,0,280,0,0,0,8,1,12.345834587905333
1154,1,5890,3,0,9,0,0,6,6,34,0,2,2,1,0,2,4,1,0,816,0,1,816,1,0,2,3,5,6,0,2,1,0,0,96,0,0,0,8,0,11.699405031912846
1155,2,13700,0,4,12,0,0,7,6,66,0,2,3,1,1,2,4,0,0,864,1,1,1820,1,2,4,2,8,6,2,0,2,60,84,0,0,273,0,8,0,12.215032386901646
1156,2,10768,0,0,24,0,0,5,6,77,0,2,2,1,1,2,4,0,0,1437,1,1,1437,3,0,3,2,6,6,1,0,2,0,21,0,0,180,0,8,0,12.292250341771226
1157,2,9350,3,4,12,0,0,5,6,66,0,1,3,1,1,2,4,0,0,1219,1,1,1265,2,1,3,2,6,6,1,0,2,0,92,0,96,0,0,8,0,12.100156419938624
1158,2,5001,0,4,16,0,1,7,5,108,0,2,2,1,1,2,4,1,2,1314,0,1,1314,3,0,2,2,6,6,1,0,2,172,62,0,0,0,0,8,0,12.345834587905333
1159,2,11932,3,2,21,1,0,8,5,108,0,2,2,1,1,2,4,1,6,1580,0,1,1580,2,0,3,2,7,6,0,0,3,0,24,0,0,0,0,3,1,12.367885325692589
1160,2,9120,3,4,14,0,0,6,6,75,0,2,2,1,1,2,4,1,0,901,1,1,1876,2,1,4,2,8,6,1,0,2,0,69,0,0,0,0,8,0,12.128111104060462
1161,2,2280,3,4,13,0,1,6,5,79,0,2,3,1,1,2,4,1,0,855,1,1,1456,2,1,3,3,7,6,1,0,2,26,0,0,0,0,0,8,0,11.891361900690473
1162,2,14778,0,1,6,1,0,6,6,55,0,2,2,1,1,2,4,1,1,1296,0,1,1640,2,0,3,2,7,6,1,2,2,108,0,0,216,0,0,8,0,12.319401330837177
1163,2,8724,3,4,19,0,0,5,5,69,0,2,3,1,1,2,4,1,1,894,1,1,894,1,0,3,3,5,6,1,0,2,0,0,0,0,0,0,8,0,11.76756768334381
1164,2,12900,3,4,19,1,1,4,4,70,0,2,3,1,1,2,4,1,2,1198,1,1,1258,2,2,0,3,6,6,0,2,2,120,0,0,0,0,0,8,1,11.598726943661342
1165,2,16157,0,2,24,1,0,5,6,79,0,2,3,1,1,2,4,0,0,1360,0,1,1432,2,1,2,2,5,6,1,0,2,168,180,0,0,0,0,8,0,12.175613438045465
1166,2,9541,0,4,16,0,0,7,5,110,0,2,2,1,1,2,4,1,6,1502,0,1,1502,2,0,3,2,7,6,0,0,2,0,114,0,0,0,0,6,1,12.359523080243038
1167,2,10475,0,0,5,0,0,8,5,109,0,2,2,1,1,2,4,1,6,1694,0,1,1694,2,0,3,2,7,6,0,0,3,160,33,0,0,0,0,8,0,12.41044104151805
1168,2,10852,0,4,8,2,0,6,5,101,0,2,3,1,1,2,4,1,2,959,0,1,1671,3,1,3,3,7,6,1,0,2,0,38,0,0,0,0,8,0,12.061046873479915
1169,2,13728,3,0,7,0,0,6,6,38,0,2,3,1,1,2,4,1,5,1127,0,1,2108,2,0,4,2,7,6,2,2,2,0,0,0,0,90,0,8,0,12.367340793126296
1170,2,35760,0,1,15,0,0,10,5,96,0,2,2,1,1,0,4,0,2,1930,0,1,3627,4,1,4,2,10,6,1,0,3,361,76,0,0,0,0,8,0,13.345506928718539
1171,2,9880,3,4,11,0,0,6,6,78,0,2,3,1,1,2,4,1,0,1096,1,1,1118,2,0,3,3,6,6,1,0,1,203,0,0,0,0,0,8,0,12.049418835484797
1172,2,9120,3,4,12,0,0,6,6,59,0,2,3,1,1,2,4,1,0,1261,0,1,1261,2,0,3,3,6,6,1,0,2,0,0,0,0,288,1400,8,0,12.0015054797889
1173,1,4017,0,4,21,0,1,7,5,107,0,2,2,1,1,2,4,1,6,625,0,1,1250,2,1,2,2,5,6,0,2,2,0,54,0,0,0,0,8,0,12.05466819137094
1174,2,18030,0,4,4,0,0,5,6,47,0,2,3,1,1,2,4,1,5,1598,1,1,3086,3,0,3,0,12,0,1,1,0,122,0,0,0,0,0,8,0,12.20856952572876
1175,2,16560,0,4,6,0,0,6,6,36,0,2,3,1,0,2,4,1,5,952,1,1,2345,2,1,4,3,9,6,1,2,2,0,0,0,0,0,0,8,0,12.384218830913648
1176,2,10678,3,4,15,0,0,8,5,93,0,2,2,1,1,2,4,1,2,1683,0,1,2872,2,1,4,2,9,6,1,0,2,0,33,0,0,0,0,8,0,12.560244459250788
1177,2,6951,0,1,11,0,0,5,5,85,0,2,3,1,1,2,4,1,0,876,1,1,923,2,0,3,3,5,6,0,0,1,362,0,0,0,0,0,8,0,11.691071650353702
1178,1,3950,3,4,17,1,0,6,6,30,0,2,3,1,1,2,4,1,5,818,1,1,1224,1,0,3,3,5,6,0,2,1,0,0,116,0,0,0,8,0,11.652687407345388
1179,2,7681,0,2,6,0,0,5,6,25,0,2,3,1,0,2,4,1,6,731,0,1,1343,1,1,3,3,7,6,1,2,1,192,0,102,0,0,0,8,0,11.95053502640496
1180,2,8335,3,0,7,0,0,5,5,55,0,2,3,1,2,1,2,2,4,0,1,1,1124,1,0,3,3,5,3,1,1,0,0,36,190,0,0,0,8,0,11.440354772135393
