Id,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice,BsmtHasBath
1236,3,96.0,13132,3,4,6,2,0,5,5,5,18,1,1,13,2,3,4,0,2,4,2,6,747,2,1,1,892,892,0,1784,1,1,4,3,9,6,0,3,5,4,3,1,1,1,0,203,40,0,0,0,0,1,7,8,4,138887,0
1237,3,36.0,2628,3,4,16,2,3,5,7,5,104,1,1,12,3,2,4,2,2,4,3,6,764,0,1,4,764,862,0,1626,2,1,2,2,6,6,0,3,3,89,2,2,5,5,2,0,27,0,0,0,0,1,6,8,4,175500,0
1238,3,41.0,12393,1,2,5,2,0,5,7,5,105,1,1,12,2,2,4,2,2,4,3,6,847,0,1,4,847,1101,0,1948,2,1,4,2,8,6,1,2,3,90,0,2,5,5,2,100,48,0,0,0,0,1,9,8,4,195000,0
1239,3,63.0,13072,3,4,20,5,0,2,6,5,106,1,1,12,2,2,4,2,2,4,3,6,1141,0,1,4,1141,0,0,1141,1,1,3,3,6,6,0,3,5,91,3,2,5,5,2,0,0,0,0,0,0,1,3,8,0,142500,0
1240,3,64.0,9037,0,4,23,2,0,2,8,5,107,3,1,12,1,2,4,2,2,4,0,2,1476,0,1,4,1484,0,0,1484,2,0,2,0,6,6,1,2,1,92,2,2,5,5,2,120,33,0,0,0,0,1,12,8,4,265900,0
1241,3,65.0,8158,3,4,5,2,0,5,7,5,104,1,1,12,1,2,4,2,2,4,3,2,884,0,1,4,884,884,0,1768,2,1,3,2,8,6,0,3,1,89,2,2,5,5,2,0,63,0,0,0,0,1,7,8,4,224900,1
1242,3,83.0,9849,3,4,21,2,0,2,7,6,108,3,1,12,3,2,4,2,2,4,0,6,1689,0,1,4,1689,0,0,1689,2,0,3,2,7,6,0,3,1,93,2,3,5,5,2,0,56,0,0,0,0,1,6,6,5,248328,0
1243,3,85.0,10625,3,4,14,2,0,6,7,6,75,1,1,9,1,3,4,1,2,4,1,2,1053,4,1,4,1173,0,0,1173,2,0,3,2,6,6,2,5,1,60,2,2,5,5,2,0,120,0,0,0,0,1,1,8,3,170000,1
1244,3,107.0,13891,3,4,16,2,0,2,10,5,107,1,1,12,2,0,4,2,0,1,1,2,2076,0,1,4,2076,0,0,2076,2,1,2,0,7,6,1,2,1,92,0,3,5,5,2,216,229,0,0,0,0,1,9,6,5,465000,1
1245,3,0.0,11435,0,0,6,2,0,5,8,7,33,1,1,3,2,3,4,2,2,4,3,6,792,1,1,4,792,725,0,1517,1,0,3,2,7,6,2,2,5,19,3,2,5,5,2,0,0,0,0,0,0,1,6,8,4,230000,0
1246,3,78.0,12090,3,4,14,2,0,7,6,7,85,3,1,12,1,3,4,1,2,4,3,6,585,0,1,4,1140,728,0,1868,3,1,3,3,7,6,1,5,3,70,0,2,5,5,2,268,112,0,0,147,0,1,1,8,0,178000,0
1247,1,65.0,8125,3,4,21,2,0,5,7,5,106,1,1,12,2,2,4,2,2,4,3,6,756,0,1,4,756,797,0,1553,2,1,3,2,6,6,0,3,1,91,2,2,5,5,2,0,45,0,0,0,0,1,3,6,5,186500,0
1248,3,0.0,12328,0,4,11,2,0,7,6,5,77,1,1,6,1,3,4,1,4,4,0,2,1012,4,1,4,1034,0,0,1034,1,0,3,3,6,6,0,3,1,62,3,3,5,5,2,0,0,0,0,0,0,1,5,8,4,169900,1
1249,4,60.0,9600,3,4,17,2,0,4,6,5,21,1,1,0,2,3,4,0,2,4,3,5,735,1,0,4,1134,924,0,2058,1,1,3,3,8,6,1,2,5,36,3,2,1,1,1,0,0,259,0,0,0,1,4,8,4,129500,0
1250,3,60.0,7200,3,4,12,2,0,2,5,7,51,1,1,8,2,3,4,1,4,4,3,1,876,4,1,4,988,0,0,988,1,0,3,3,6,6,0,3,1,36,3,1,5,5,2,0,80,0,0,0,0,1,5,8,4,119000,0
1251,3,93.0,11160,3,0,12,2,0,2,7,5,69,3,1,3,2,2,4,1,4,4,3,0,2110,0,1,4,2110,0,0,2110,2,1,3,0,8,6,2,5,1,54,0,2,5,5,2,0,0,0,0,0,0,1,4,8,4,244000,1
1252,3,0.0,3136,0,0,16,2,4,2,7,5,104,1,1,12,3,2,4,2,2,4,3,6,1405,0,1,4,1405,0,0,1405,2,0,2,2,6,6,1,2,1,89,2,2,5,5,2,148,36,0,0,0,0,1,3,8,4,171750,0
1253,3,62.0,9858,3,4,11,2,0,2,5,6,69,1,1,6,2,3,4,1,4,4,3,1,864,4,1,4,874,0,0,874,1,0,3,3,5,6,0,3,1,54,2,1,5,5,2,33,0,0,0,0,0,3,11,8,4,130000,1
1254,3,0.0,17542,0,4,24,2,0,5,7,7,75,1,1,13,2,2,4,1,4,4,1,3,1192,4,1,4,1516,651,0,2167,2,1,3,2,9,6,2,2,1,60,2,2,5,5,2,220,47,0,0,0,0,1,7,8,4,294000,1
1255,3,60.0,6931,3,4,7,2,0,5,7,5,104,1,1,12,3,2,4,2,2,4,3,6,746,0,1,4,760,896,0,1656,2,1,3,2,7,6,1,2,3,89,0,2,5,5,2,178,128,0,0,0,0,1,7,8,4,165400,0
1256,4,52.0,6240,3,4,3,2,0,0,6,6,35,1,1,13,2,3,4,0,4,0,3,3,884,4,1,0,959,408,0,1367,1,0,3,3,6,6,1,2,5,64,3,1,5,5,2,0,0,0,0,120,0,1,11,8,4,127500,0
1257,3,91.0,14303,0,0,15,2,0,2,8,5,95,3,1,6,1,2,4,2,2,4,1,2,1986,0,1,4,1987,0,0,1987,2,0,2,2,7,6,1,5,1,80,0,2,5,5,2,262,36,0,0,0,0,1,8,8,4,301500,1
1258,3,56.0,4060,3,0,7,1,0,2,5,8,26,1,1,13,2,3,4,2,1,4,3,6,864,0,1,4,864,0,0,864,1,0,2,3,4,6,0,3,6,97,1,0,3,3,2,0,96,0,0,0,0,1,7,8,4,99900,0
1259,3,59.0,9587,0,4,8,2,0,7,7,5,106,1,1,12,3,2,4,2,2,4,1,2,856,0,1,4,1166,0,0,1166,2,0,2,2,5,6,0,3,1,91,0,2,5,5,2,212,0,0,0,0,0,1,7,8,4,190000,1
1260,3,65.0,9750,3,2,12,2,0,2,6,8,70,1,1,6,2,3,4,1,2,4,3,0,1054,2,1,4,1054,0,0,1054,1,1,3,3,6,6,0,3,1,55,3,2,5,5,2,180,0,0,0,80,0,1,7,8,4,151000,1
1261,3,0.0,24682,2,1,8,6,0,5,6,5,100,1,1,12,2,3,4,2,2,4,3,6,841,0,1,4,892,783,0,1675,2,1,3,3,7,6,1,5,3,85,0,2,5,5,2,0,103,0,0,0,0,1,6,8,4,181000,0
1262,3,80.0,9600,3,4,12,2,0,2,5,6,57,3,1,8,2,3,4,1,4,4,3,5,1050,2,1,4,1050,0,0,1050,1,0,2,3,5,6,0,3,1,42,3,1,5,5,2,0,0,0,0,0,0,1,6,8,4,128900,0
1263,3,0.0,11250,3,4,4,2,0,0,4,5,58,1,1,13,2,3,4,1,4,4,0,6,1104,0,1,0,1104,684,0,1788,1,0,5,3,8,3,2,5,1,43,3,1,5,5,2,120,0,0,0,0,0,1,11,8,4,161500,1
1264,3,60.0,13515,3,4,3,2,0,5,6,6,23,2,1,13,2,3,4,2,4,4,3,6,764,0,1,0,1060,764,0,1824,1,0,3,3,8,6,1,2,5,28,3,2,5,5,0,0,0,126,0,0,0,1,7,8,4,180500,0
1265,2,34.0,4060,3,4,12,2,4,2,6,5,99,1,1,8,2,2,4,2,2,4,3,2,1405,0,1,4,1337,0,0,1337,2,0,2,2,5,6,0,3,1,84,0,2,5,5,2,144,68,0,0,0,0,1,8,0,0,181000,1
1266,1,35.0,3735,3,3,21,2,4,5,7,5,100,3,1,8,1,2,4,2,2,4,3,2,691,0,1,4,713,739,0,1452,2,1,3,2,6,6,0,3,5,85,3,2,5,5,2,0,34,0,0,0,0,1,3,8,4,183900,1
1267,4,60.0,10120,0,4,17,1,1,4,7,4,14,3,1,13,2,1,4,1,4,4,3,6,925,4,0,1,964,925,0,1889,1,1,4,3,9,6,1,2,5,46,3,1,5,5,0,0,0,264,0,0,0,1,1,8,4,122000,0
1268,3,89.0,13214,0,4,23,2,0,2,9,5,109,3,1,11,2,0,4,2,0,4,1,6,2002,0,1,4,2018,0,0,2018,2,0,3,0,10,6,1,2,1,95,0,3,5,5,2,144,76,0,0,0,0,1,5,8,4,378500,0
1269,3,0.0,14100,0,4,6,2,0,0,8,9,38,1,1,11,1,3,2,1,4,4,2,5,728,0,1,4,1968,1479,0,3447,3,1,4,2,11,6,2,2,3,68,3,3,5,5,2,314,12,0,0,0,0,1,5,8,4,381000,0
1270,3,78.0,11344,3,4,12,1,0,0,5,5,59,1,1,8,1,3,4,1,4,4,3,1,874,4,1,0,874,650,0,1524,1,1,3,3,7,6,0,3,1,44,3,1,5,5,2,0,0,0,0,0,0,1,7,8,4,144000,0
1271,3,0.0,23595,3,4,4,2,0,2,7,6,80,5,6,9,2,2,4,2,2,4,1,2,1332,4,1,4,1332,192,0,1524,0,1,0,2,4,6,1,5,1,65,0,2,5,5,2,268,0,0,0,0,0,1,4,8,4,260000,1
1272,3,0.0,9156,0,4,14,4,0,2,6,7,69,3,1,3,2,3,4,1,4,4,3,6,1489,2,1,4,1489,0,0,1489,2,0,3,2,7,6,1,2,1,54,2,2,5,5,2,0,0,0,0,0,0,1,8,8,4,185750,0
1273,3,0.0,13526,0,1,19,2,0,2,5,6,66,3,1,6,1,3,4,1,4,4,3,1,935,4,1,4,935,0,0,935,1,0,3,3,5,6,0,3,1,51,3,1,5,5,2,180,0,0,0,0,0,1,11,8,4,137000,1
1274,3,124.0,11512,0,0,7,2,0,7,6,7,60,1,1,9,1,3,4,1,4,4,0,0,1019,2,1,4,1357,0,0,1357,1,0,2,0,5,6,1,2,2,45,2,1,5,5,2,0,0,0,0,163,0,1,5,8,4,177000,1
1275,3,53.0,5362,3,0,6,2,0,0,5,6,14,1,1,13,2,3,4,2,4,4,3,6,661,0,1,4,661,589,0,1250,2,0,3,3,8,6,1,2,5,71,3,2,5,5,2,242,0,81,0,0,0,1,11,8,4,139000,0
1276,3,95.0,11345,3,0,12,1,2,5,5,5,49,1,4,0,3,3,4,1,4,4,3,5,928,2,1,0,928,992,0,1920,2,0,4,3,10,6,0,3,5,34,3,2,5,1,2,0,0,0,0,0,0,1,7,8,4,137000,0
1277,3,0.0,12936,0,1,14,2,0,5,6,6,73,1,1,6,2,3,4,1,4,1,3,1,723,4,1,4,735,660,0,1395,1,1,3,3,6,6,1,5,1,58,3,2,5,5,2,294,116,0,0,0,0,1,12,8,4,162000,1
1278,3,0.0,17871,0,1,14,2,0,7,6,5,68,1,1,6,1,3,4,1,2,4,0,0,1680,1,1,4,1724,0,0,1724,1,1,3,3,7,6,1,2,1,53,2,2,5,5,2,0,0,0,0,0,0,1,6,8,4,197900,1
1279,3,75.0,9473,3,4,5,2,0,5,8,5,103,1,1,12,2,2,4,2,2,4,3,2,1128,0,1,4,1128,903,0,2031,2,1,3,2,7,6,1,2,1,88,2,2,5,5,2,0,211,0,0,0,0,1,3,8,4,237000,1
1280,0,60.0,7500,3,4,9,2,0,0,4,4,24,1,1,8,2,3,2,1,4,4,3,6,698,4,1,0,698,430,0,1128,1,0,2,3,6,6,0,3,5,66,2,2,5,5,2,30,0,164,0,0,0,1,4,0,0,68400,0
1281,3,67.0,9808,0,4,5,2,0,2,7,5,103,1,1,12,1,2,4,2,2,4,3,2,1573,0,1,4,1573,0,0,1573,2,0,3,2,6,6,0,3,1,88,2,2,5,5,2,0,72,0,0,0,0,1,3,8,4,227000,1
1282,3,50.0,8049,0,1,23,2,0,2,7,5,91,3,1,6,1,3,4,1,2,4,3,0,1309,4,1,4,1339,0,0,1339,2,0,2,3,6,6,1,5,1,76,0,2,2,2,2,0,58,0,0,90,0,1,7,8,4,180000,1
1283,3,61.0,8800,0,4,5,2,0,2,5,7,78,1,1,6,2,3,4,1,2,4,2,3,1040,4,1,4,1040,0,0,1040,2,0,3,2,5,6,0,3,5,63,3,2,5,5,2,0,0,0,0,288,0,1,9,8,4,150500,0
1284,3,94.0,9400,3,0,11,2,2,5,6,5,72,4,1,8,2,3,4,1,4,4,0,6,912,4,1,4,912,912,0,1824,2,2,4,3,8,6,0,3,6,97,1,0,3,3,2,128,0,0,0,0,0,1,4,8,4,139000,0
1285,3,50.0,9638,3,4,18,1,0,0,6,7,23,1,1,13,2,3,4,2,4,4,3,6,804,0,1,4,1699,748,0,2447,2,0,4,2,10,3,1,2,5,55,3,1,5,5,2,272,0,42,0,116,0,1,3,8,4,169000,0
1286,4,50.0,6000,3,4,3,2,0,0,6,6,42,1,1,8,2,3,1,1,4,4,3,6,780,0,1,1,825,587,0,1412,1,0,4,3,6,6,1,2,5,27,3,1,5,5,2,45,0,0,0,0,0,1,5,8,4,132500,0
1287,3,0.0,9790,3,4,14,1,0,2,6,5,64,3,1,6,1,3,4,1,4,4,3,0,1328,4,1,4,1328,0,0,1328,1,1,3,3,6,6,2,2,1,49,3,2,5,5,2,0,26,0,0,0,0,1,6,8,4,143000,1
1288,3,0.0,36500,0,4,4,2,0,2,5,5,65,1,1,13,0,3,2,1,4,4,0,5,1624,1,1,4,1582,0,0,1582,2,0,4,3,7,6,0,3,1,50,3,2,5,5,0,168,198,0,0,0,0,1,6,8,4,190000,1
1289,3,40.0,5664,0,4,22,2,4,2,8,5,101,1,1,5,2,2,4,2,2,4,3,2,1501,0,1,4,1659,0,0,1659,2,0,2,0,5,6,1,0,1,86,0,2,5,5,2,212,59,0,0,0,0,1,10,8,4,278000,1
1290,3,86.0,11065,0,4,16,2,0,5,8,5,107,1,1,12,3,2,4,2,2,4,2,6,1085,0,1,4,1120,850,0,1970,2,1,3,0,8,6,1,2,3,92,0,3,5,5,2,177,74,0,0,0,0,1,10,6,5,281000,0
1291,3,0.0,14112,0,0,12,2,0,7,5,7,65,3,1,13,1,3,4,2,4,4,0,2,1152,4,1,4,1152,0,0,1152,1,0,3,3,6,6,1,2,1,50,2,2,5,5,2,227,0,0,0,0,0,1,4,8,4,180500,1
1292,4,21.0,1680,3,4,2,2,3,5,5,7,73,1,1,5,1,3,4,1,4,4,3,0,630,4,1,4,630,672,0,1302,2,1,3,3,6,6,0,3,5,58,3,1,5,5,2,185,0,0,0,0,0,1,2,8,4,119500,0
1293,4,60.0,6600,3,0,17,2,0,5,5,4,6,1,1,13,2,3,4,4,4,4,3,6,994,4,0,4,1378,994,0,2372,2,0,4,3,11,3,0,3,1,71,2,1,5,5,2,0,287,0,0,0,0,1,12,8,4,107500,0
1294,3,78.0,10140,3,4,14,2,0,5,7,5,77,1,1,6,2,3,4,2,2,4,3,2,832,4,1,4,832,832,0,1664,2,1,4,3,8,6,1,5,1,62,2,2,5,5,2,0,28,0,0,259,0,1,3,8,4,162900,0
1295,3,60.0,8172,3,4,7,2,0,2,5,7,56,3,1,14,2,3,4,1,4,4,3,5,864,4,1,4,864,0,0,864,1,0,2,3,5,6,0,3,5,43,3,2,5,5,0,0,0,0,0,0,0,1,4,8,4,115000,1
1296,3,70.0,8400,3,4,12,1,0,2,5,5,69,3,1,6,1,3,4,1,4,4,0,1,1052,2,1,4,1052,0,0,1052,1,1,3,3,5,6,0,3,1,54,2,1,5,5,2,356,0,0,0,0,0,1,11,8,4,138500,1
1297,3,80.0,8700,3,4,12,2,0,2,5,6,64,3,1,8,1,3,2,1,4,4,2,0,1120,2,1,4,1128,0,0,1128,2,0,3,3,6,6,0,3,1,49,2,2,5,5,2,192,20,123,0,0,0,1,12,8,4,155000,1
1298,4,35.0,3675,3,4,7,2,4,6,6,5,106,1,1,12,1,3,4,2,2,4,1,2,547,2,1,4,1072,0,0,1072,2,0,2,3,5,6,0,3,2,91,0,2,5,5,2,0,44,0,0,0,0,1,6,6,5,140000,1
1299,3,313.0,63887,2,0,7,1,0,5,10,5,109,3,0,11,3,0,4,2,0,4,1,2,6110,0,1,4,4692,950,0,5642,2,1,3,0,12,6,3,2,1,94,0,2,5,5,2,214,292,0,0,0,480,1,1,6,5,160000,1
1300,3,75.0,7500,3,4,12,2,0,2,5,7,60,3,1,3,2,3,4,1,4,4,3,3,1246,0,1,4,1246,0,0,1246,1,1,3,2,6,6,0,3,1,45,2,1,5,5,2,218,0,0,0,0,0,1,5,8,4,154000,1
1301,3,0.0,10762,0,1,8,2,0,5,7,5,100,1,1,12,2,2,4,2,2,4,3,2,978,0,1,4,1005,978,0,1983,2,1,3,2,9,6,1,5,1,85,0,2,5,5,2,0,0,0,0,0,0,1,5,8,4,225000,0
1302,3,0.0,7500,0,4,6,2,0,5,6,7,45,1,1,13,2,3,4,1,4,4,3,1,771,1,1,4,753,741,0,1494,1,0,3,2,7,6,2,2,1,30,3,1,5,5,1,0,0,0,0,224,0,1,11,8,4,177500,0
1303,3,92.0,10120,3,4,15,2,0,5,8,5,95,3,1,12,1,2,4,2,2,4,3,2,1165,0,1,4,1203,1323,0,2526,2,1,4,2,8,6,1,5,1,80,2,3,5,5,2,309,78,0,0,0,0,1,12,8,4,290000,1
1304,3,73.0,8688,3,4,21,2,0,2,7,5,106,1,1,12,1,2,4,2,2,4,0,6,1616,0,1,4,1616,0,0,1616,2,0,3,2,7,6,0,3,1,91,2,3,5,5,2,208,59,0,0,0,0,1,4,8,4,232000,0
1305,4,32.0,3363,3,4,7,2,4,5,7,5,105,1,1,12,3,2,4,2,2,4,3,6,976,0,1,4,976,732,0,1708,2,0,3,2,7,0,0,3,5,90,3,2,5,5,2,0,40,0,0,0,0,1,4,8,4,130000,0
1306,3,108.0,13173,0,0,16,2,0,2,9,5,107,3,1,12,3,2,4,2,0,4,3,2,1652,0,1,4,1652,0,0,1652,2,0,2,0,6,6,2,0,1,92,0,2,5,5,2,404,102,0,0,0,0,1,11,8,4,325000,1
1307,3,48.0,6955,0,4,16,2,4,2,7,5,106,1,1,12,3,2,4,2,2,4,3,6,1368,0,1,4,1368,0,0,1368,2,0,2,2,6,6,1,2,1,91,2,2,5,5,2,132,35,0,0,0,0,1,9,6,5,202500,0
1308,3,60.0,8072,3,4,5,2,0,2,5,5,95,1,1,12,2,3,2,2,2,1,3,0,990,0,1,4,990,0,0,990,1,0,3,3,5,6,0,3,5,86,3,2,5,5,2,0,64,0,0,0,0,1,5,8,4,138000,1
1309,4,100.0,12000,3,4,17,2,0,2,5,7,49,1,1,8,2,3,4,1,4,4,3,2,924,0,1,4,1122,0,0,1122,1,0,2,2,6,6,0,3,1,34,3,2,5,5,2,0,36,0,0,0,0,1,5,8,4,147000,1
1310,3,0.0,7153,3,4,20,2,0,2,6,5,92,1,1,6,1,3,4,1,2,4,3,2,1278,2,1,4,1294,0,0,1294,2,0,3,2,6,6,0,3,1,77,2,2,5,5,2,112,51,0,0,0,0,1,6,8,4,179200,1
1311,3,100.0,17500,3,4,6,3,0,2,7,8,60,1,1,3,2,2,2,2,2,4,0,2,1902,4,1,4,1902,0,0,1902,2,0,3,0,7,6,2,5,1,45,0,2,5,5,2,0,207,162,0,0,0,1,5,8,4,335000,1
1312,3,68.0,8814,3,4,5,2,0,2,7,5,106,1,1,12,1,2,4,2,2,4,3,2,1274,0,1,4,1274,0,0,1274,2,0,3,2,6,6,0,3,1,91,2,2,5,5,2,264,98,0,0,0,0,1,1,6,5,203000,1
1313,3,0.0,9572,0,4,15,2,0,5,8,5,91,1,1,13,1,2,4,2,0,4,3,2,1453,0,1,4,1453,1357,0,2810,2,1,4,2,9,6,1,0,1,76,2,2,2,2,2,500,0,0,0,0,0,1,6,8,4,302000,0
1314,3,108.0,14774,0,0,15,2,0,5,9,5,100,1,1,12,1,2,4,2,2,4,3,6,1393,0,1,4,1422,1177,0,2599,2,1,4,2,10,6,1,5,3,85,0,3,5,5,2,668,30,0,0,0,0,1,5,8,4,333168,0
1315,3,60.0,8190,3,4,7,2,0,2,4,6,55,3,1,13,2,3,4,1,4,4,3,5,948,0,1,4,948,0,0,948,1,0,3,3,5,6,1,5,5,42,3,1,5,5,2,0,36,0,0,0,0,1,10,8,4,119000,1
1316,3,85.0,11075,3,4,12,2,0,5,6,5,70,1,1,6,2,3,4,1,1,4,2,0,952,4,1,4,1092,1020,0,2112,2,1,4,3,9,6,2,2,1,55,3,2,5,5,2,280,0,0,0,0,0,1,6,8,4,206900,0
1317,3,61.0,10226,0,4,5,2,0,2,8,5,109,1,1,12,3,2,4,2,0,4,1,6,1622,0,1,4,1630,0,0,1630,2,0,3,0,8,6,1,2,1,94,2,3,5,5,2,172,42,0,0,0,0,1,1,8,4,295493,1
1318,1,47.0,4230,3,0,21,2,4,2,7,5,107,1,1,12,2,2,4,2,0,1,3,6,1352,0,1,4,1352,0,0,1352,2,0,2,2,5,6,1,2,1,92,2,2,5,5,2,0,241,0,0,0,0,1,4,6,5,208900,0
1319,3,0.0,14781,1,1,5,2,0,2,8,5,102,3,1,12,1,2,4,2,2,4,1,6,1753,0,1,4,1787,0,0,1787,2,0,3,2,7,6,1,5,1,87,2,3,5,5,2,198,150,0,0,0,0,1,8,8,4,275000,0
1320,3,75.0,10215,3,4,7,2,0,2,4,5,55,3,1,13,1,3,4,2,4,4,3,0,864,0,1,4,948,0,0,948,1,0,3,3,5,6,0,3,1,40,3,1,5,5,2,0,0,0,0,0,0,1,2,8,4,111000,0
1321,3,70.0,8400,3,4,12,2,0,2,6,3,58,3,1,3,2,3,4,1,4,4,3,0,1478,2,1,4,1478,0,0,1478,1,1,3,3,6,6,2,2,1,43,2,2,5,5,2,114,0,0,0,216,0,1,6,8,4,156500,1
1322,3,0.0,6627,0,0,3,1,0,2,3,6,50,3,1,12,2,3,4,1,3,2,4,4,0,4,0,4,720,0,0,720,1,0,2,3,4,6,0,3,5,41,3,1,5,1,2,0,0,0,0,0,0,1,7,8,4,72500,0
1323,3,107.0,10186,0,4,15,2,0,5,7,5,93,1,1,6,2,2,4,2,2,4,3,2,750,0,1,4,1061,862,0,1923,2,1,3,2,8,6,1,5,1,78,2,2,5,5,2,240,39,0,0,0,0,1,6,8,4,190000,1
1324,3,50.0,5330,3,4,3,2,0,2,4,7,43,3,1,12,2,1,4,1,4,4,3,3,420,2,1,4,708,0,0,708,1,0,2,1,5,6,0,3,6,97,1,0,3,3,2,164,0,0,0,0,0,1,12,8,4,82500,0
1325,3,75.0,9986,3,4,21,2,0,2,8,5,107,1,1,12,1,2,4,2,0,4,0,6,1795,0,1,4,1795,0,0,1795,2,0,2,2,7,6,1,2,1,93,2,3,5,5,2,0,49,0,0,0,0,1,2,6,5,147000,0
1326,4,40.0,3636,3,4,9,2,0,2,4,4,26,1,1,0,2,3,4,0,4,0,3,6,796,1,0,4,796,0,0,796,1,0,2,3,5,6,0,3,6,97,1,0,3,3,0,0,0,100,0,0,0,1,1,8,4,55000,0
1327,2,70.0,4270,3,4,7,2,0,2,3,6,35,1,1,8,2,3,4,0,4,4,3,5,544,0,1,4,774,0,0,774,1,0,3,2,6,6,0,3,6,97,1,0,3,3,2,0,0,286,0,0,0,1,5,8,4,79000,0
1328,3,60.0,6600,3,4,11,2,0,2,5,9,83,1,1,12,2,2,2,1,4,4,3,0,816,0,1,4,816,0,0,816,1,0,3,2,5,6,1,0,1,68,3,1,5,5,2,0,0,0,0,0,0,1,10,8,4,130500,1
1329,4,60.0,10440,3,0,17,2,0,0,6,7,24,1,1,3,2,2,2,0,2,4,3,3,1510,0,1,4,1584,1208,0,2792,2,0,5,3,8,4,2,5,5,8,3,2,1,5,2,0,547,0,0,480,0,3,6,8,4,256000,0
1330,3,63.0,9084,0,4,8,2,0,5,7,5,99,3,1,12,2,3,4,2,2,4,3,6,935,2,1,4,955,677,0,1632,2,1,3,3,8,6,1,5,1,84,0,2,5,5,2,0,28,0,0,0,0,1,6,8,4,176500,0
1331,3,85.0,10000,3,4,21,2,0,2,8,5,107,3,1,12,3,2,4,2,2,1,0,6,1588,0,1,4,1588,0,0,1588,2,0,3,2,7,6,1,2,1,92,2,3,5,5,2,144,45,0,0,0,0,1,12,8,4,227000,0
1332,3,55.0,10780,0,4,5,2,0,7,5,5,77,1,1,8,2,3,4,1,4,4,0,0,911,2,1,4,954,0,0,954,1,0,3,3,6,6,0,3,5,62,3,2,5,5,2,0,0,0,0,0,0,1,7,8,4,132500,0
1333,3,67.0,8877,3,4,7,2,0,2,4,6,41,1,1,8,2,3,4,1,4,4,2,0,816,0,1,4,816,0,0,816,1,0,2,3,3,6,1,2,5,44,3,1,1,1,2,0,0,0,0,0,0,1,5,8,4,100000,1
1334,4,60.0,7200,3,0,9,2,0,0,5,6,41,1,1,13,2,3,4,1,4,4,3,6,803,0,1,4,803,557,0,1360,1,1,2,2,6,6,0,3,5,37,3,1,5,5,2,0,65,190,0,0,0,1,7,8,4,125500,0
1335,4,24.0,2368,3,4,2,2,4,5,5,6,71,1,1,6,2,3,4,1,4,4,3,3,765,4,1,4,765,600,0,1365,1,1,3,3,7,2,0,3,1,56,3,2,5,5,2,0,36,0,0,0,0,1,5,8,4,125000,0
1336,3,80.0,9650,3,4,14,2,0,2,6,5,78,1,1,9,1,3,4,1,2,4,3,0,1350,4,1,4,1334,0,0,1334,2,0,2,3,6,6,1,5,1,63,2,2,5,5,2,0,16,0,0,0,0,1,4,8,4,167900,1
1337,3,87.0,9246,0,4,14,1,2,2,5,5,74,1,1,9,1,3,4,1,4,4,3,6,1656,4,1,4,1656,0,0,1656,2,0,4,3,8,6,0,3,5,59,3,2,5,5,2,0,211,0,0,0,0,1,11,8,4,135000,0
1338,4,153.0,4118,0,0,17,1,0,2,4,4,44,1,1,13,2,3,4,1,4,4,3,6,693,1,0,0,693,0,0,693,1,0,2,1,4,6,0,3,6,97,1,0,3,3,0,0,20,0,0,0,0,1,3,8,4,52500,0
1339,3,95.0,13450,0,0,5,2,0,5,7,5,103,1,1,12,2,2,4,2,2,4,3,2,916,0,1,4,920,941,0,1861,2,1,3,2,8,6,0,3,3,88,2,2,5,5,2,146,91,0,0,0,0,1,6,8,4,200000,1
1340,3,120.0,9560,0,0,5,2,0,2,5,7,73,3,1,8,2,3,2,1,4,4,2,5,864,0,1,4,864,0,0,864,1,0,3,3,5,6,0,3,1,58,2,1,5,5,2,0,0,0,0,0,0,1,6,8,4,128500,0
1341,3,70.0,8294,3,4,12,2,0,2,4,5,72,1,1,8,2,3,4,1,4,4,3,6,858,4,1,4,872,0,0,872,1,0,3,3,5,6,0,3,5,60,3,4,5,5,2,0,0,0,0,0,0,1,6,8,4,123000,0
1342,3,66.0,13695,3,4,20,5,0,2,6,5,104,1,1,12,2,3,4,2,2,4,3,2,1114,0,1,4,1114,0,0,1114,1,0,3,2,6,6,0,3,5,90,3,2,5,5,2,0,78,0,0,0,0,1,7,8,4,155000,1
1343,3,0.0,9375,3,4,5,2,0,5,8,5,103,1,1,12,1,2,4,2,2,4,3,6,1284,0,1,4,1284,885,0,2169,2,1,3,2,7,6,1,2,1,88,2,2,5,5,2,192,87,0,0,0,0,1,8,8,4,228500,0
